,osm_type,osm_id,internal_id,query,latlong_score,name_score,name_has_substring,categories_score,address_score,addr_has_substring,confidence
291,way,778983958,0x130e4c2f67dbf1d9:0x71f12a3da422fd0,"Triq J Kepler 19, Il-Mellieħa",0.0002023738835876497,0.0,False,0.0,0.58,False,0.4289994223878659
292,way,283412226,0x130e4c32e1a30159:0xebd0a55dfb4557b0,Mellieħa,0.010573334035199031,0.18,False,0.0,0.46,False,0.4769693995468678
293,way,291194491,0x130e4c334c62e6dd:0xff8b437d53ba1d70,"Schere Café Bar, Triq Sant' Anna, MLH1022, Mellieħa",4.737815194295564e-05,0.57,False,0.2,0.73,False,0.6274998710842391
294,node,464766507,0x130e4c335c93e933:0xaad87a3935f057ae,"Bank of Valletta, Triq Ġorġ Borg Olivier 34, MLH 1025, Mellieħa",8.965071109614593e-05,0.59,True,1.0,0.8,False,0.8169997487096177
295,node,6331046185,0x130e4c3389cba067:0x63e7163d69611b60,"Grotto, Triq Santa Rita",0.08640217422379963,0.43,True,0.0,0.51,False,0.6542498830142829
296,way,24274819,0x130e4c3411d54475:0xb2e34284c2090fb4,"Mellieha Parish Church, Triq is-Santwarju, Il-Mellieħa",0.00023552631429627556,0.94,False,0.92,0.55,False,0.8014993264150589
297,node,3267981682,0x130e4c341df9485d:0xbad01379001d66a0,"Sea View Bar, Road Salvinu Vella",0.00010110969290724632,0.83,False,0.53,0.59,False,0.7314997155370683
298,node,7271658213,0x130e4c34a15bc647:0x93622a7e50f5fb5d,"Mellieha Local Council, Triq il-Mitħna l-Ġdida 126, MLĦ 1107, Mellieħa",4.303219724876007e-05,0.95,False,0.1,0.5,False,0.7199998836653217
299,node,6297835300,0x130e4c34a8a5f917:0xc11336802c51b826,"Start Computers, Triq il-Mitħna l-Ġdida 108, MLH1106, Mellieħa",3.963395009405924e-05,0.32,False,1.0,0.82,False,0.6369998935028905
300,node,6298039166,0x130e4c34a9a3e5ff:0xc3855658c36b5d8a,"Mellieha Post Office, Triq Il-Mitħna l-Ġdida, Mellieħa",0.00011245910367645117,0.71,True,1.0,0.88,False,0.8569996826817153
301,way,318213609,0x130e4c34eabc0e6f:0x6f763b4de61e52e1,"Dar il-Madonna tal-Mellieha, Triq il-Qalb Imqaddsa, Mellieħa",0.00044206415265854356,1.0,False,0.21,0.88,False,0.7649987285096974
302,node,4695528889,0x130e4c37de54f917:0xebd3bfa3a1171244,"Seashell Diving Centre, Triq il-Marfa",0.00022045591395726007,0.9,False,0.27,0.63,True,0.7784993700422862
303,way,388179870,0x130e4c37e0d16561:0xfee8232fd293ec6b,"Tunnynet, Triq il-Marfa, Il-Mellieħa",0.0003209151306509256,0.67,True,0.17,0.54,False,0.744999079223399
304,way,422428405,0x130e4c4426621fad:0x4969909a5bace8ed,"Munchies Mellieha Bay, Triq il-Marfa, Il-Mellieħa",1.9437357819432714e-05,1.0,False,0.33,0.78,False,0.7719999519699052
305,way,33550741,0x130e4c641c37e851:0x521a52c83ed0528e,"Triq il-Marfa Dar Betsajda, Cirkewwa",0.00013208493932755292,0.09,False,1.0,0.48,False,0.5509996258669814
306,node,4158309892,0x130e4c89f42d38fb:0xae0fae075a74fbfe,"Paradise Diving, Triq il-Marfa, Mellieha",0.0002498408493447403,0.83,True,0.77,0.34,False,0.8429992849759828
307,node,7253124801,0x130e4d05cfd7b10f:0x23723d70357b62c5,"Citadel, Triq tas-Salib 7",7.492589672734856e-05,0.5,True,1.0,0.67,False,0.7834997913364096
308,node,7815046588,0x130e4d615ec07bb5:0x28442b0a5d68417f,"Bouquet Garni, Triq Ġorġ Borg Olivier 4",7.899398711168815e-05,1.0,False,1.0,0.56,False,0.827999779559715
309,node,1187919665,0x130e4d970a124fcb:0x63401bdd462dcc1e,"Apple's Eye, Golden Bay",0.0001892325817628403,0.67,True,1.0,0.19,False,0.8104994604305552
310,node,2945938142,0x130e4dd2ad1e1b57:0xad36227f0ebeea13,"Crosskeys, Triq il-Kbira, Mellieħa",7.992396386970942e-05,0.95,False,0.2,0.51,False,0.7304997768675299
311,node,5363881822,0x130e4dd2b3523d5d:0x98eed2ed38dcb1ec,"Valyou Supermarket, Triq il-Kbira",5.055818430708779e-05,0.68,False,0.72,0.52,True,0.7519998618783793
312,node,7043195286,0x130e4dd333ef6553:0xb516013f36bca752,"Green Valley Supermarket, Triq Il-Fortizza",9.776528013630105e-05,1.0,False,1.0,0.68,True,0.8839997252187922
313,node,4617839206,0x130e4dec349f735b:0x57e2cc8b0a0afcc6,"Ta' Celita - Sunny Bar and Restaurant, Triq Sir Harry Luke 1, MGR 1502, L-Imġarr",0.00010696326472228374,1.0,False,1.0,0.93,False,0.8464996985915922
314,way,414212212,0x130e4df09b8768e9:0x876ddf2a693d7e8d,Mġarr,0.0052317740832530536,0.25,False,0.0,0.4,False,0.4949848628022246
315,node,1292872948,0x130e4e2a83097b09:0x47f83be3f6238a7f,Triq il-Mosta,0.0226671086715978,0.36,False,0.0,0.59,False,0.5374343893387802
316,node,4763796722,0x130e4e2b9083fe19:0x619ee783d17120c8,"Miracle Foods, Triq Nikol Muscat, Il-Mosta",8.007277939365322e-05,0.81,True,1.0,0.91,False,0.8884997764367245
317,node,1160033749,0x130e4e2dd6f56479:0x500fdca2c4de89a6,"Kentish Fried Chicken, Triq Il-Kostituzzjoni, Il-Mosta",3.4390841800934895e-05,1.0,False,1.0,0.56,False,0.8279999086811387
318,node,4639414707,0x130e4e2e3bdeed81:0x27377b4a2ced8dd5,"Adam's Fish Shop, Triq Il-Kostituzzjoni 333B, Il-Mosta",0.00020672012480831703,1.0,False,1.0,0.58,False,0.8289994098059539
319,node,5139640122,0x130e4e2e6b6a1ad7:0x99b9afbe0ec27f43,"Iceland Supermarket, Triq Il-Kostituzzjoni",0.00011579123455587341,1.0,False,1.0,0.42,False,0.8209996730355462
320,way,222768515,0x130e4e2f72f64521:0x2cc3f9f5f932eff3,"Dar San Ġużepp, Triq il-Missjunarji Maltin",0.00013666242406284654,0.22,False,0.36,0.68,True,0.5859996126156436
321,node,5415944325,0x130e4e2f993ffac7:0x88f2be9b88bbfd01,"Ta' Bistra Catacombs, Triq Francesco Napuljun Tagliaferro",3.5734717012200414e-05,1.0,False,0.64,0.85,True,0.8564999047907611
322,node,2731400625,0x130e4e2fae476709:0x6619f03a93874ca4,Triq il-Missjunarji Maltin,0.002478865744649758,0.14,False,0.0,0.55,False,0.4694928321828918
323,way,469643129,0x130e4e3210bcfcfb:0xd086e7c68a1a055d,"Lidl, Triq Id-Difiza Civili, MST 1743, Mosta",3.64648500623528e-05,1.0,False,0.88,0.61,False,0.8184999026771024
324,way,668824115,0x130e4e32ba96b583:0x363b6582ad310eb4,"RS2, Triq il-Fortizza, Il-Mosta",0.00019807020120090677,0.29,True,0.46,0.71,False,0.6684994348465747
325,way,157085939,0x130e4e379a1a150f:0x45de3e4014094915,"Sherries Estates, Triq Burmarrad, Burmarrad",0.00033260176746654634,1.0,False,0.17,0.62,False,0.7479990453918122
326,node,6948495485,0x130e4e58215fee53:0xbaaa2dc97cbf5e9b,"Made in Sicily, Triq Il-Korp Tal-Pijunieri",0.0019168808883159216,0.15,False,1.0,0.72,True,0.6309944590700594
327,way,153019336,0x130e4e5852d850f7:0x966200d4f6e7c3cd,"Hotel Oriana, Triq Ċensu Tanti",8.528961146292453e-05,1.0,False,1.0,0.42,False,0.8209997613345434
328,node,4596640103,0x130e4e585638c67f:0xff9b0a39dab8684e,"Eurosaver, Triq Ċensu Tanti, Buġibba",0.0002403128169704059,1.0,False,0.62,0.41,False,0.7824993125586361
329,node,5740986021,0x130e4e592cef22ad:0x1a5bafef8f46c4f9,"Alpha School of English, Triq l-Arznell",6.195361167609525e-05,1.0,False,1.0,0.58,True,0.8789998288898133
330,node,4393028507,0x130e4e5ec9c89439:0xe48ebc5a03239d52,"The Dounut Factory, Triq il-Mosta, St Paul`s Bay",7.103478021376066e-05,0.97,False,0.45,0.56,False,0.7639998026007836
331,node,4103565289,0x130e4e5edce6663f:0x4dc54329c9358440,"Fins and Gills, Triq il-Mosta",0.00011137270760743493,0.72,False,1.0,0.37,False,0.734499685826718
332,node,4314010489,0x130e4e5ee87159a1:0x98cd88e5932acb36,"Gandhi Tandoori, Triq il-Mosta",8.853530369278414e-05,1.0,False,1.0,0.42,False,0.8209997519386051
333,node,7272881032,0x130e4e60f9a5cd75:0x3f650ca7e6bb7392,"Dinky Fingers, Triq San Pawl 493",5.092357018002904e-05,1.0,False,0.12,0.47,False,0.7354998608206255
334,node,7273355994,0x130e4e637f22365d:0x750d31877696ad1e,"Kunsill Lokali San Pawl il-Baħar, SPB 3418",2.8354364743786603e-05,0.61,False,0.33,0.15,False,0.623499926156106
335,way,367557633,0x130e4e698d84e505:0x600c991898dd0537,San Pawl il-Baħar,0.012474729014852403,0.12,False,0.0,0.27,False,0.4494638952079913
336,node,2931244770,0x130e4e7911c37b85:0x9b4f3e7abd79f289,"Xemxija Pitstop, Xemxija",2.0900239233964693e-05,0.97,False,1.0,0.15,False,0.798499947735017
337,node,5466292623,0x130e4e793a048f0d:0x3f086236829824b4,"Porto del sol, Telgħet ix-Xemxija",0.00020039942614894697,1.0,False,1.0,0.61,True,0.880499428103713
338,node,2931342556,0x130e4e793c84eb67:0x843e703f8079ecd,"Munchy Monkey, Ix-Xemxija",2.210361961208542e-05,1.0,False,1.0,0.42,True,0.8709999442513572
339,node,7273355997,0x130e4e8027c3be77:0x389b028693a0d25a,"Selmun Bar & Restaurant, Triq Selmun 36",0.00010000089999719818,1.0,False,1.0,0.47,False,0.8234997187469073
340,node,7040068485,0x130e4ef66c1e1e2d:0x292ec7ea0869aff2,"Hornblower Cruises, Dawret il-Gzejjer, 2508",0.00027273879445428634,1.0,False,0.29,0.56,False,0.7569992186888352
341,node,6652721198,0x130e4ef78da97e95:0xb5b765554150b916,"Choco Kebab Cafe, Triq Sant' Antnin 228",0.0001404195143133097,0.76,True,0.25,0.49,False,0.7774996017392616
342,node,7039318490,0x130e4ef7b4ec9d25:0x848879590343bcb7,"Trattoria 'a Lanterna, Triq San Xmun 160, 2575",3.712856043455169e-05,0.54,True,1.0,0.5,False,0.7869999007557307
343,node,1422403323,0x130e4ef7c2bf4e6d:0xb9b07b521633437e,"Whyte Harte, Gandoffli 74",0.0001732383906611138,0.85,True,1.0,0.49,False,0.8794995067320596
344,node,4929511121,0x130e4ef7fe8ea9e7:0x9aaab4c79172716c,"Compass Car Hire, Qroll",0.00016222222412287028,1.0,False,0.81,0.24,True,0.8429995386227054
345,node,7728052155,0x130e4ef81a2c1967:0xea4a65879009c93f,"The Donut Factory, Triq il-Ħalel 85, Bugibba",6.321550442692121e-05,1.0,False,0.45,0.57,False,0.7734998252367661
346,node,2246530243,0x130e4ef86062c03f:0xb4432304c32e2ad3,"Munchies Shak Bar, Triq it-Turisti",8.30202384940748e-05,0.91,False,1.0,0.45,False,0.7954997679041399
347,node,4450923389,0x130e4ef8e29d4951:0x61ebafaf4c3ef425,"La Sorpresa, Triq it-Turisti",0.00011233009391751117,0.52,True,1.0,0.44,False,0.7779996830551851
348,node,4232165889,0x130e4ef9229d4033:0x4604cde135a4c898,"The George, Triq it-Turisti",0.0002148878777407722,1.0,False,0.65,0.43,True,0.8364993861611664
349,node,297019799,0x130e4ef939ddb53d:0x1e3fc59880ade56e,"Trolees, Triq il-Merluzz",0.00010408582996888954,0.3,False,0.88,0.51,True,0.6534997069214639
350,node,4122664974,0x130e4ef953694989:0x28a62d013df9e16f,"Park lane aparthotel, Triq il-Maskli",0.00033570418525866695,0.82,False,0.68,0.29,False,0.7284990364106383
351,way,275577212,0x130e4efd1fe908d5:0x8db8cd849c4a7d71,"Malta National Aquarium, Triq it-Trunċiera, SPB 1500",7.60936679363896e-05,1.0,False,0.6,0.71,False,0.7954997879558346
352,node,5310405621,0x130e4efe39e7ec9f:0x3f5062b49039a1ca,"Zigumar Restaurant, Triq il-Luzzu",4.901530373232713e-05,1.0,False,1.0,0.57,True,0.8784998663448566
353,way,275577214,0x130e4efeacf38dfd:0xf75291cdd87456dc,Qawra,0.004647162536868926,0.25,False,0.0,0.17,False,0.48348655519128464
354,node,5054440752,0x130e4eff6d36c7f1:0xcae82007b0e874b2,"Hotel Soreda, Andrew Cunningham Street, Qawra SPB 1744",0.0003030091252750902,1.0,False,1.0,0.65,False,0.8324991310594049
355,way,131354712,0x130e4f05e703882f:0x59e7538d23884899,"The Westin Dragonara Resort, Triq Dragunara, STJ 3143, St Julian",9.309294124242488e-05,0.9,True,0.74,0.73,False,0.8804997387447226
356,node,7273355996,0x130e4f0fdbf6ff9f:0xae1cd25ba3ed237,"Wines & Co., Xemxija Hill 39, Ix-Xemxija",0.0008604253134352275,1.0,False,0.29,0.75,False,0.7664975173980523
357,node,6659934687,0x130e4f20cfe24543:0xdac22ce22fa281b5,"Bukkun, Triq il-Kbira 150",7.260061983316773e-05,1.0,False,1.0,0.74,False,0.8369997980678422
358,node,7796129385,0x130e4f2d60cf67af:0x756f610a461eca23,Triq Geronimo Abos 109,0.0003137437489410409,0.13,False,0.22,0.69,False,0.4954990999837962
359,way,184066124,0x130e4f4b34fbe811:0x7ce0d478db7709cf,"Pjazza s-16 ta' Settembru, MST, Mosta",0.00037457483422614137,0.18,False,0.4,0.75,False,0.5314989238841897
360,node,4361798990,0x130e4f65201408ed:0x61580026a03a145d,"Saint Anne's clinic, Triq il-Karmnu",0.00025729368433876504,0.76,False,1.0,0.42,False,0.7489992634008077
361,node,5857541685,0x130e4f6ee5a6f2df:0x4889a30dd6ee8c0c,"Charity Shop, Triq Ġorg Borġ Olivier",0.10121628816494885,0.46,True,0.17,0.32,False,0.6707069977094624
362,node,7272881009,0x130e4f91fe6e6c0f:0x1dfcb48c25acb71c,"B. Grima & Sons Ltd., Triq Jean De La Cassiere, SPB 3138, St Paul`s Bay",0.00029207139537897124,1.0,False,0.13,0.88,False,0.756999162722985
363,way,276440053,0x130e4f99110a2a09:0x508995f71142a5c9,"Gnien Santa Marija tal-Angli, Baħar iċ-Ċagħaq",0.0027290854932379947,0.33,False,0.0,0.37,False,0.5174921078229852
364,way,275699955,0x130e4f9b74bc8e0f:0xc327573ed2019f98,"Malta Marine Park, Tul il-kosta, NXR 9038, Bahar ic-Caghaq",0.00018574707884434392,0.59,False,0.66,0.96,False,0.6909994705207205
365,node,6367991575,0x130e4fb67695ce27:0x9944157299f1c30d,"Good Earth, Triq Il-Kbira",0.06410408937103683,0.54,True,0.24,0.21,False,0.6963144336292995
366,node,767819773,0x130e4fc28f897ca1:0xdd8f7d2213e44444,"Valyou Superstore, Triq il-Parroċċa, Naxxar",0.0003613860124601922,0.49,False,0.63,0.52,False,0.6359989620644444
367,node,4339070695,0x130e4fc325b17461:0x95c83a7a1746c2c6,"BRASS@KNUCKLE, Oratorju",0.0001740351975878134,0.79,False,0.15,0.42,True,0.7229995044253873
368,node,4255831989,0x130e4fc4b75ba3db:0x5135dac2cdf34ac8,"Knights in Malta B&B, Triq Santa Lucija 138",6.996720660896379e-05,0.89,True,1.0,0.66,False,0.899999805691297
369,node,4249212489,0x130e4fca681ffe7d:0x293f347eb385e823,"HomeTrends Baby & Kids, Taz-Zwejt, SGN3000",0.00019840010080573718,0.68,False,1.0,0.36,False,0.72199943389155
370,node,7881276839,0x130e4fcccd33c337:0x2da7a02d05f41421,"ABC Diving, Triq il-Fekruna, San Pawl il-Baħar",9.786531561138888e-05,1.0,False,0.47,0.62,False,0.7779997249292001
371,node,5244173697,0x130e4fd07082e90b:0x1b4747242357eaf6,"Maypole Confectionery, Vial Il-21 Settembru, In-Naxxar",2.2770595074512826e-05,0.4,False,0.24,0.59,False,0.5734999423205333
372,way,656161079,0x130e4fd0be62a6bd:0x1149537ceb0b1a1e,"Ċentru Pastorali Sant'Andrija, Triq Il-Kostituzzjoni, Il-Mosta",0.017962473986604364,0.6,False,0.29,0.64,False,0.6409480087623473
373,node,7878465350,0x130e4fd20d9f2ec7:0xe555b9633830e58a,"Maltco, Vjal il-Qalbiena Mostin, Il-Mosta",8.421668480332453e-05,1.0,False,0.27,0.93,False,0.7734997644405535
374,node,7878465351,0x130e4fd20e0cf90f:0x1f1eb8b96f68f508,"Maypole Confectionery, Vjal il-Qalbiena Mostin, Il-Mosta",1.8749133316316204e-05,1.0,False,0.24,0.87,False,0.7674999539622428
375,node,5371888758,0x130e4fd26221bf3f:0x9884abc9f13c6eb8,"Santa Margerita Pharmacy, Vjal il-Qalbiena Mostin, Il-Mosta",0.00030704397079214124,0.91,False,1.0,0.41,False,0.7934991193789507
376,way,307522300,0x130e4fd3892dd7b9:0xc7e94747c3647e86,Mosta,0.004605063106597745,0.25,False,0.0,0.6,False,0.504986677064716
377,node,455230993,0x130e4fd4a32fceab:0xed9785c11c14a590,"Save Wise Supermarket, Triq Wied Is-Sir",0.00012126718434808139,1.0,False,1.0,0.73,True,0.8864996571832465
378,node,7119482285,0x130e4fd4cc6d016f:0xd2112d38414cfeeb,"La Tartine, 11/12 Pjazza Rotonda II- Mosta MST 9042 , Malta, 9042",3.3424841063058816e-05,0.37,True,0.13,0.9,False,0.6689999114776095
379,node,6338246485,0x130e4fd4cce2550b:0x1a7f3a2c81a6c253,"The Cake Box, Triq il-Kbira",0.000335843058586981,1.0,False,0.25,0.26,False,0.7379990360086146
380,node,1164067689,0x130e4fd4ccf85dc7:0xee24b5a44c5fed94,"APS Bank, Il-Pjazza tar-Rotunda, Mosta",8.750205711964714e-05,0.73,True,1.0,0.37,False,0.8374997549297454
381,node,5910424886,0x130e4fd6de09dd05:0xeb23aa7527424778,"PolMalta Polish Shop St. Julian’s, 3A Lapsi Street",0.0001144111882649937,0.57,False,0.18,0.62,True,0.6699996770306355
382,way,364342779,0x130e4fd7e1a0956f:0xd230a0363f33b630,"PAMA Supermarket, Valletta Road, MST 9017, Mosta",0.0005766117121200723,1.0,False,0.88,0.77,False,0.8264983390086361
383,way,623835160,0x130e4fd802f5edaf:0xcd126328d6d5d41c,"Halmann Vella Ltd., Triq Il-Mosta The Factory, LJA9016, Ħal Lija",0.00035223841821605337,1.0,False,0.5,0.93,False,0.7964989885457695
384,node,4674495365,0x130e4fd90e696f5f:0x5a3110fec2bfde86,"Yue, Labour Avenue, NXR9027, Naxxar",0.00011171987289752284,0.26,True,0.4,0.86,False,0.660999684821711
385,node,7862897515,0x130e4fdb91832f25:0xafd5b32ec15fbfd5,"Cathedral Optical, Triq Kananea, Ħ'Attard",0.01569502806687286,1.0,False,0.13,0.43,False,0.7344545727802708
386,node,2916175996,0x130e4fdf4b6d5ce5:0x8ebf4975a52b570b,"Subaru Malta, Triq Il-Mosta Lia Buildings, LJA 9012, Lija",5.774816014362881e-05,1.0,False,0.81,0.78,False,0.8199998410641539
387,way,279281503,0x130e4fdff8dc2339:0x3b1b154cf8bf6644,Ħal Lija,0.009111749194052702,0.29,False,0.0,0.31,False,0.5024736306815601
388,node,4202052052,0x130e4fe1d586f1d1:0x7136240fcea7a97f,"Teamsport, Triq Dun Karm, IKL 9022, Iklin",0.0001902602691032289,1.0,False,1.0,0.79,False,0.8394994574555082
389,way,276452020,0x130e4fe25ad166bf:0x61e6d03f74653f62,"Pjazza Ninu Cremona, Iklin",0.00039158658721201,0.17,False,0.42,0.14,True,0.5499988746369506
390,way,33684627,0x130e4fe83aaed341:0x413c1b8d4a4fc53b,"Palazzo Parisio & Gardens, Victory Square 29, NXR 1700, Naxxar",0.0001000889683334942,0.79,True,0.3,0.92,False,0.8129997184919587
391,node,2826228093,0x130e4fe91620695b:0x28313bd97cad1ff3,Naxxar,0.021971097997144688,0.44,False,0.0,0.36,False,0.5499364042166224
392,way,344980591,0x130e4feec09fd5c7:0xcfc0ed14f53c2358,"Solar Solutions, Triq Tal-Balal 2, San Gwann",0.00011980021895794689,0.57,True,0.17,0.68,False,0.7219996614299573
393,node,7272881004,0x130e4fef60fac185:0xa5513672e8caed8,"Nutrition House, Triq il-Lampuki 59",0.00013271567352797744,1.0,False,0.24,0.6,False,0.753999624041072
394,node,4107217889,0x130e4fefa7951cbf:0x1bf284bfdb22b8cf,"Bitmac Ltd, Tal-Balal",0.002090247282020255,1.0,False,0.22,0.23,False,0.7334939571925477
395,way,284055477,0x130e4ff1c213e70f:0x814814b509f6273f,"Liaco Limited, Triq Il-Mosta Lia Buildings, LJA 9012, Lija",6.581117350626644e-05,1.0,False,0.36,0.93,False,0.7824998177225766
396,way,414225078,0x130e4ff3541941ef:0xa1353e4df0a5df61,Gharghur,0.0018854999702283366,0.13,False,0.0,0.15,False,0.446494549914523
397,way,366449067,0x130e4ff51ccf8015:0x3795c815687af4ee,"Il-Kappella ta' Sant'Anna, Pjazzetta Sant' Anna, Ħ'Attard",0.08620270151101,0.93,True,1.0,0.43,False,0.9002504604668478
398,node,3261416104,0x130e4ff824eed1d3:0x7df93a393fb75b72,"The Corner Office, Triq Il-Kapuccini, San Gwann",0.011977161208316734,0.44,False,0.13,0.55,False,0.5724653356145615
399,node,4249210790,0x130e4ff92b9a5503:0x79cda2559d2daa7f,"HomeTrends, Taz-Zwejt, SGN3000",8.018341474760317e-05,1.0,False,0.69,0.43,False,0.7904997761164468
400,node,7171400970,0x130e4ffde36ed2bf:0x8a338177224455f2,"Inspire Charity Shop, Triq Tumas Fenech 40, Birkirkara",0.00024930834322449316,1.0,False,1.0,0.85,False,0.8424992865175319
401,node,7046358668,0x130e4ffde8e3ecf7:0x5a50b6900a0489ab,"Lighthouse kitchen and Lounge, 9 ta' Frar 1799 10, SGN 9020, San Gwann",0.00022815882625785348,1.0,False,0.72,0.48,False,0.7959993477431636
402,node,4369083010,0x130e4fffff2f713b:0x5a8a3b48a8dc4859,"TechPoinT, Triq Dun Karm Techpoint, Birkirkara",2.772760357465084e-05,1.0,False,0.56,0.71,False,0.791499927970514
403,node,4223244990,0x130e5001a9b4e7eb:0x2ec8119371106a1c,"The Shipwreck, Triq S Sommier, BKR4611",0.0001879208610057299,1.0,False,1.0,0.68,False,0.8339994642278492
404,node,2796468608,0x130e50034b3d7b69:0xedf5f6e1b7c80361,"HSBC Bank Malta - Balzan Branch, Triq Idmejda, Ħal Balzan",0.009136258263095874,0.59,False,0.36,0.32,False,0.628973559730378
405,node,7891274981,0x130e50038aa21329:0x85e5728a036a51b5,"Marco Shoe Store, Triq Fleur-de-Lys, Birkirkara",4.961975413138803e-05,1.0,False,1.0,0.9,False,0.8449998645950361
406,node,1312748120,0x130e50040a9915dd:0x82881968034aa872,"Brown's Pharmacy, Triq Fleur-de-Lys 32, Birkirkara",3.197389560317287e-05,0.74,True,1.0,0.91,False,0.8674999156779442
407,node,1836683009,0x130e50040b1b82e7:0xd651d16fc0b09e96,"Bank of Valletta, Triq Fleur-de-Lys 411, BKR 9061, Birkirkara",2.6024795868916184e-05,1.0,False,1.0,0.93,False,0.8464999328999635
408,node,2618254103,0x130e5005aba4dced:0x1140109f478eaf31,"Light Design Solutions, Emmanuel Schembri Street, BKR1810, Birkirkara",7.098091292732312e-05,0.92,True,0.22,0.58,False,0.8269998027567238
409,node,4502639289,0x130e5007378bdfdf:0x504b44d5b20209df,"Urban Jungle Birkirkara, Triq Salvu Psaila, BKR 9077",0.00020110121829449663,1.0,False,1.0,0.75,False,0.8374994260720983
410,way,172135629,0x130e5007480d6fc5:0xd7c4c93b396b1931,"Media Consulta House, Triq Salvu Psaila 150",0.00017603930953224826,0.26,False,0.46,0.53,False,0.5504994986236935
411,node,1312748136,0x130e50074fb787a1:0xea80d2cd48af767b,"Eurosport, Psaila",0.00014736814445272074,0.75,True,1.0,0.24,True,0.8869995816237067
412,node,1312748152,0x130e50075a8b4307:0x9ea4ea4167b125a2,"The Sound Machine, Triq Salvu Psaila",1.974892401979598e-05,0.59,False,1.0,0.67,True,0.7604999510679538
413,way,287685703,0x130e5008211749a5:0xba4a34cf25063655,"Dar il-Ħanin Samaritan, Triq il-Palazz l-Aħmar, Santa Venera",0.0008627287483768682,1.0,False,0.24,0.82,False,0.76499751072985
414,way,358589994,0x130e5008b6e4efa9:0x81f65a0e9ac2ac70,Triq Salib Tal-Imriehel,0.0014765967348666584,0.31,False,0.17,0.52,False,0.5359957336464668
415,node,4464810689,0x130e5008d52669ef:0x69bd2dd80f0031c4,"Malta Gaming Authority, Smart City Malta SCM 02-03 Lvl4, SCM 1001",0.0009905302266970588,1.0,False,0.29,0.59,False,0.7584971407579855
416,node,4281421677,0x130e500a110901c9:0x8c982872a978a4f4,"F Zammit Garden Centre, Triq Valletta, F. Zammit Garden Centre, Qormi",7.361589502173242e-05,1.0,False,0.16,0.56,False,0.7439997951287272
417,way,350468934,0x130e500f0620aa47:0x597a89fde8fb97b7,"NMArrigo Ltd., Triq L-Intornjatur, Birkirkara",0.00018103212958532278,1.0,False,0.19,0.54,False,0.7459994841700035
418,way,361526239,0x130e500f448dff97:0x7d6f7c562e1469b0,"ESS Ltd., Triq San Ġwakkin, BKR3000, Mriehel",0.00020943868236489267,1.0,False,0.17,0.37,False,0.735499401936015
419,way,192267207,0x130e500f4699f973:0x6d7c46b9e052342a,"Alberta Group, Triq San Ġwakkin, BKR3000, Mriehel",0.0002994957764376103,1.0,False,0.18,0.39,False,0.737499141230181
420,way,251460365,0x130e500fbc7b2df7:0xa72648b5a7fecc2,"GFI Software, Territorials, BKR 3000, Imriehel",0.00041749122607021705,1.0,False,0.36,0.76,False,0.7739987996457405
421,way,46110025,0x130e5010109e65f3:0xb9d056ee65a3c1e0,"PM Hobby, Mriehel Bypass, BKR3000, Birkirkara",0.000694089732334895,0.46,True,0.17,0.78,False,0.6939979989220993
422,node,983409433,0x130e5018907aada1:0x6133f32ae2659ab0,"Mezzanin Wine Bar, Ħal Balzan",0.00036054593327163953,0.64,True,1.0,0.58,False,0.8209989644963854
423,node,983409426,0x130e5018e6794179:0xdd2d86140d6244ca,"Zmerc Pub, Triq Birbal, Hal Balzan",5.244206327120172e-05,1.0,False,1.0,0.58,False,0.8289998564247474
424,node,7862890282,0x130e5018e6bfbe05:0x264d4a6d052d5daf,"Mint Health & Dental, Triq Birbal, Ħal Balzan",6.866105154958221e-05,0.82,True,1.0,0.65,False,0.8784998094724787
425,node,7891274979,0x130e501905fcd915:0xd9fe88c64301a318,"Triq il-Ferrovija il-Qadima, Birkirkara",0.008843542740326806,0.07,False,0.0,0.14,False,0.4279744071110901
426,node,7862890281,0x130e501939bac8b5:0xedffb322df0f75b0,"Quest, Triq Birbal 135, Ħal Balzan",4.745460989396053e-05,0.45,True,1.0,0.81,False,0.7754998708629013
427,way,402745524,0x130e50198f843937:0xfcb22a7d75e291f1,"Embassy of Libya, Triq L-Imdina, Balzan",9.42690616139071e-05,1.0,False,0.95,0.87,False,0.8384997353399778
428,way,843938948,0x130e501a5cf8e895:0x9893cd1619157f44,"Malta Financial Services Authority, Triq L-Imdina, Birkirkara",0.00017721006946986098,1.0,False,0.83,0.41,False,0.8034994952344663
429,way,343261732,0x130e501b7becc7ef:0x980aa91e30ad60e2,"St Aloysius College Sixth Form, Triq il-Kullegg, Birkirkara",0.00024280995826307932,0.83,False,1.0,0.63,False,0.7804993053296743
430,node,7862897510,0x130e501c0f1ff8eb:0xa17fe6d8a815be45,"TechWorld, Triq il-Kbira 40, Ħal Balzan",0.00017363576820144107,0.72,True,0.27,0.74,False,0.7799995055816934
431,node,2798737980,0x130e501c796b79d7:0xb0d7ddd3e1260f6f,"Costa, Ħal Balzan",9.816399543517643e-05,0.42,True,1.0,0.53,False,0.7524997240645531
432,node,2798830347,0x130e501e669f3691:0xaaa6a2e5cc195468,"Cosecasa, Ħal Balzan",5.3505139940230875e-05,1.0,False,0.22,0.41,False,0.742499853347252
